Pid,Name,Family,Type,Status,Laddr.IP,Laddr.Port,Raddr.IP,Raddr.Port,Timestamp,FlowId,ClientId,Fqdn
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,55327,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56258,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56627,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56629,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56746,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56761,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56763,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,56765,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
15636,ms-teams.exe,IPv4,TCP,ESTAB,10.19.234.77,57261,4.224.92.204,443,2026-01-16T13:28:25Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16484,velociraptor-v0.75.1-windows-amd64.exe,IPv4,TCP,ESTAB,127.0.0.1,57265,127.0.0.1,8000,2026-01-16T13:28:25Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16484,velociraptor-v0.75.1-windows-amd64.exe,IPv4,TCP,ESTAB,127.0.0.1,57272,127.0.0.1,8000,2026-01-16T13:28:26Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16484,velociraptor-v0.75.1-windows-amd64.exe,IPv4,TCP,ESTAB,127.0.0.1,57284,127.0.0.1,8000,2026-01-16T13:28:26Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57326,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57332,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57334,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57340,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57342,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57346,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57348,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57352,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4440,LenovoVantageService.exe,IPv4,TCP,ESTAB,10.19.234.77,57386,18.161.246.70,443,2026-01-16T13:33:34Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4440,LenovoVantageService.exe,IPv4,TCP,ESTAB,10.19.234.77,57387,18.161.246.70,443,2026-01-16T13:33:34Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57389,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57391,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57393,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57397,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57399,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,57408,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58023,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58574,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58576,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58771,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58773,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58776,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58778,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58781,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58785,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58787,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58789,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58791,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58793,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58797,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58799,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58802,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58805,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
15028,Velociraptor.exe,IPv4,TCP,ESTAB,127.0.0.1,58808,127.0.0.1,8000,2026-01-16T13:32:15Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58809,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,58811,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59136,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59138,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59140,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59142,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59144,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59146,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59148,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59154,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59156,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59164,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,10.19.234.77,59166,23.201.55.152,80,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59168,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59170,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59172,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59231,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4936,wazuh-agent.exe,IPv4,TCP,SENT,10.19.234.77,59240,192.168.56.102,1514,2026-01-16T13:34:25Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59248,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59254,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59258,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,59262,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16484,velociraptor-v0.75.1-windows-amd64.exe,IPv4,TCP,ESTAB,127.0.0.1,59627,127.0.0.1,8001,2026-01-16T13:06:27Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16484,velociraptor-v0.75.1-windows-amd64.exe,IPv4,TCP,ESTAB,127.0.0.1,60169,127.0.0.1,8000,2026-01-16T13:28:27Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4924,elastic-agent.exe,IPv4,TCP,ESTAB,10.19.234.77,60276,34.30.241.51,443,2026-01-16T13:28:27Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,60460,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,10.19.234.77,60929,20.189.173.23,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61146,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61148,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61152,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61154,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61158,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61160,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61162,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,10.19.234.77,61331,13.107.6.158,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,61335,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62418,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62635,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62637,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62639,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62717,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62721,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62738,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62740,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62742,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62744,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62746,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62748,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62750,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62752,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62754,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62756,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62760,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,62762,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,10.19.234.77,63979,20.189.173.23,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,64193,127.0.0.1,8889,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,64265,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,10.19.234.77,64420,20.42.73.26,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,65031,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,65035,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv4,TCP,TIME_WAIT,127.0.0.1,65043,127.0.0.1,49674,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,TCP,LISTEN,0.0.0.0,445,0.0.0.0,0,2026-01-16T07:49:19Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
17708,com.docker.backend.exe,IPv4,TCP,LISTEN,0.0.0.0,9000,0.0.0.0,0,2026-01-16T07:51:53Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
17708,com.docker.backend.exe,IPv4,TCP,LISTEN,0.0.0.0,9042,0.0.0.0,0,2026-01-16T07:51:53Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1572,svchost.exe,IPv6,TCP,LISTEN,::,135,::,0,2026-01-16T07:49:18Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv6,TCP,LISTEN,::,445,::,0,2026-01-16T07:49:19Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
17708,com.docker.backend.exe,IPv6,TCP,LISTEN,::,9000,::,0,2026-01-16T07:51:53Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16688,wslrelay.exe,IPv6,TCP,LISTEN,::1,9000,::,0,2026-01-16T07:51:54Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
17708,com.docker.backend.exe,IPv6,TCP,LISTEN,::,9042,::,0,2026-01-16T07:51:53Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
16688,wslrelay.exe,IPv6,TCP,LISTEN,::1,9042,::,0,2026-01-16T07:51:54Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4984,svchost.exe,IPv6,TCP,ESTAB,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,49411,2603:1040:a06:6::,443,2026-01-16T13:28:26Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1252,lsass.exe,IPv6,TCP,LISTEN,::,49664,::,0,2026-01-16T07:49:18Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1080,wininit.exe,IPv6,TCP,LISTEN,::,49665,::,0,2026-01-16T07:49:18Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2156,svchost.exe,IPv6,TCP,LISTEN,::,49666,::,0,2026-01-16T07:49:18Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2820,svchost.exe,IPv6,TCP,LISTEN,::,49667,::,0,2026-01-16T07:49:18Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4060,spoolsv.exe,IPv6,TCP,LISTEN,::,49668,::,0,2026-01-16T07:49:19Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
5180,jhi_service.exe,IPv6,TCP,LISTEN,::1,49669,::,0,2026-01-16T07:49:19Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1224,services.exe,IPv6,TCP,LISTEN,::,49731,::,0,2026-01-16T07:49:23Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv6,TCP,TIME_WAIT,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,52858,2600:140f:d000::1735:f0f0,80,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
15176,msedgewebview2.exe,IPv6,TCP,ESTAB,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,54506,2603:1040:a03:9::1b6,443,2026-01-16T13:28:28Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
10592,Widgets.exe,IPv6,TCP,FIN_WAIT1,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,54788,2600:140f:5e00:5::17d3:3c6b,443,2026-01-16T13:32:42Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv6,TCP,TIME_WAIT,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,56625,2603:1040:a06:8::421,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv6,TCP,TIME_WAIT,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,58548,2603:1040:a06:8::421,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv6,TCP,TIME_WAIT,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,61142,2603:1040:a06:8::421,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
0,,IPv6,TCP,TIME_WAIT,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,62633,2603:1040:a06:8::421,443,1601-01-01T00:00:00Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,TCP,ESTAB,2401:4900:91d7:4b8a:3ca6:4d1c:3e63:581b,64809,2606:4700:83b1:d8b7:9a76:159:ccf5:ac50,443,2026-01-16T13:28:30Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4092,svchost.exe,IPv4,UDP,,0.0.0.0,53,,0,2026-01-16T13:02:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
8460,svchost.exe,IPv4,UDP,,0.0.0.0,123,,0,2026-01-16T13:28:24Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,10.19.234.77,137,,0,2026-01-16T12:59:01Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,172.18.224.1,137,,0,2026-01-16T13:01:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.56.1,137,,0,2026-01-16T07:49:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.64.1,137,,0,2026-01-16T12:58:54Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.217.1,137,,0,2026-01-16T12:59:04Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,10.19.234.77,138,,0,2026-01-16T12:59:01Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,172.18.224.1,138,,0,2026-01-16T13:01:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.56.1,138,,0,2026-01-16T07:49:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.64.1,138,,0,2026-01-16T12:58:54Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4,System,IPv4,UDP,,192.168.217.1,138,,0,2026-01-16T12:59:04Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,10.19.234.77,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,127.0.0.1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
